epoch,acc,loss,val_acc,val_loss
0,0.51707132018209412,7.7423922534415865,0.61111111111111116,6.2681482708643355
1,0.51669195751138086,7.7900052135739593,0.61111111111111116,6.2681482708643355
2,0.51669195751138086,7.7900052241864204,0.61111111111111116,6.2681482708643355
3,0.51669195751138086,7.7900052270807274,0.61111111111111116,6.2681482708643355
4,0.51669195751138086,7.7900051981376528,0.61111111111111116,6.2681482708643355
5,0.51669195751138086,7.7900051913842683,0.61111111111111116,6.2681482708643355
6,0.51669195751138086,7.7900051962081145,0.61111111111111116,6.2681482708643355
7,0.51669195751138086,7.7900052097148826,0.61111111111111116,6.2681482708643355
8,0.51669195751138086,7.7900052174330359,0.61111111111111116,6.2681482708643355
9,0.51669195751138086,7.7900051923490379,0.61111111111111116,6.2681482708643355
10,0.51669195751138086,7.7900052376931885,0.61111111111111116,6.2681482708643355
11,0.51669195751138086,7.7900052328693423,0.61111111111111116,6.2681482708643355
12,0.51669195751138086,7.7900051952433458,0.61111111111111116,6.2681482708643355
13,0.51669195751138086,7.7900052068205756,0.61111111111111116,6.2681482708643355
14,0.51669195751138086,7.7900052203876413,0.61111111111111116,6.2681482708643355
15,0.51669195751138086,7.7900052241864204,0.61111111111111116,6.2681482708643355
16,0.51669195751138086,7.7900052241864204,0.61111111111111116,6.2681482708643355
17,0.51669195751138086,7.7900052376931885,0.61111111111111116,6.2681482708643355
18,0.51669195751138086,7.7900052087501139,0.61111111111111116,6.2681482708643355
19,0.51669195751138086,7.7900052261159587,0.61111111111111116,6.2681482708643355
20,0.51669195751138086,7.7900052174330359,0.61111111111111116,6.2681482708643355
21,0.51669195751138086,7.7900051884899613,0.61111111111111116,6.2681482708643355
22,0.51669195751138086,7.7900052097148826,0.61111111111111116,6.2681482708643355
23,0.51669195751138086,7.7900052010319607,0.61111111111111116,6.2681482708643355
24,0.51669195751138086,7.7900051653355016,0.61111111111111116,6.2681482708643355
25,0.51669195751138086,7.7900051981376528,0.61111111111111116,6.2681482708643355
26,0.51669195751138086,7.790005205855806,0.61111111111111116,6.2681482708643355
27,0.51669195751138086,7.7900051778775001,0.61111111111111116,6.2681482708643355
28,0.51669195751138086,7.7900051981376528,0.61111111111111116,6.2681482708643355
29,0.51669195751138086,7.7900051952433458,0.61111111111111116,6.2681482708643355
30,0.51669195751138086,7.7900052251511891,0.61111111111111116,6.2681482708643355
31,0.51669195751138086,7.790005228045497,0.61111111111111116,6.2681482708643355
32,0.51669195751138086,7.7900052261159587,0.61111111111111116,6.2681482708643355
33,0.51669195751138086,7.7900052010319607,0.61111111111111116,6.2681482708643355
34,0.51669195751138086,7.7900052261159587,0.61111111111111116,6.2681482708643355
35,0.51669195751138086,7.7900051933138066,0.61111111111111116,6.2681482708643355
36,0.51669195751138086,7.7900052068808732,0.61111111111111116,6.2681482708643355
37,0.51669195751138086,7.7900052328693423,0.61111111111111116,6.2681482708643355
38,0.51669195751138086,7.7900052183978055,0.61111111111111116,6.2681482708643355
39,0.51669195751138086,7.7900052357636502,0.61111111111111116,6.2681482708643355
40,0.51669195751138086,7.7900052174330359,0.61111111111111116,6.2681482708643355
41,0.51669195751138086,7.790005253129495,0.61111111111111116,6.2681482708643355
42,0.51669195751138086,7.7900052222568821,0.61111111111111116,6.2681482708643355
43,0.51669195751138086,7.7900052241864204,0.61111111111111116,6.2681482708643355
44,0.51669195751138086,7.7900051904194996,0.61111111111111116,6.2681482708643355
45,0.51669195751138086,7.7900052203273438,0.61111111111111116,6.2681482708643355
46,0.51669195751138086,7.7900052106796522,0.61111111111111116,6.2681482708643355
47,0.51669195751138086,7.7900052019967294,0.61111111111111116,6.2681482708643355
48,0.51669195751138086,7.7900051991024224,0.61111111111111116,6.2681482708643355
49,0.51669195751138086,7.7900052126091905,0.61111111111111116,6.2681482708643355
